Date,Time,PID,TID,Level,Tag,Message
11-06,12:12:02.984,18996,18996,I,PanelService,PanelService:  END: Call hosted app's Configure method.
11-06,12:12:02.984,18996,18996,I,PanelService,PanelService:  END: nativeInitializePanelInstance - Add fd 73 to looper with error code 1
11-06,12:12:02.985,18996,18996,I,AndroidPanelApp,AndroidPanelApp:  HideLayer(controlbar6 shape: 2 shouldMinimizeLayer: false)
11-06,12:12:02.995,1191,6456,I,DisplayDeviceRepository,"DisplayDeviceRepository:  Display device added: DisplayDeviceInfo{""com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-controlbar6"": uniqueId=""virtual:com.oculus.systemux 10013 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-controlbar6 0"" 1250 x 50 modeId 2402 defaultModeId 2402 supportedModes [{id=2402 width=1250 height=50 fps=60.0 alternativeRefreshRates=[]}] colorMode 0 supportedColorModes [0] hdrCapabilities null allmSupported false gameContentTypeSupported false density 200 200.0 x 200.0 dpi appVsyncOff 0 presDeadline 16666666 touch NONE rotation 0 type VIRTUAL deviceProductInfo null state OFF owner com.oculus.systemux (uid 10013) frameRateOverride brightnessMinimum 0.0 brightnessMaximum 0.0 brightnessDefault 0.0 FLAG_PRIVATE FLAG_NEVER_BLANK FLAG_OWN_CONTENT_ONLY}"
11-06,12:12:03.004,2499,3249,I,FileCapture,FileCapture:  broadcast capture state to AUI running = false with mode -1
11-06,12:12:03.004,1191,6456,I,LogicalDisplayMapper,LogicalDisplayMapper:  Applying layout: [{addr: {port=129 model=0x40446db4f73381} dispId: 0(ON)}] Previous layout: [{addr: {port=129 model=0x40446db4f73381} dispId: 0(ON)}]
11-06,12:12:03.005,1191,6456,I,LogicalDisplayMapper,"LogicalDisplayMapper:  Adding new display: 1449: DisplayInfo{""com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-controlbar6"" displayId 1449"" displayGroupId -1 FLAG_PRIVATE real 1250 x 50 largest app 1250 x 50 smallest app 1250 x 50 appVsyncOff 0 presDeadline 16666666 mode 2402 defaultMode 2402 modes [{id=2402 width=1250 height=50 fps=60.0 alternativeRefreshRates=[]}] hdrCapabilities null userDisabledHdrTypes [] minimalPostProcessingSupported false rotation 0 state OFF type VIRTUAL uniqueId ""virtual:com.oculus.systemux 10013 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-controlbar6 0"" app 1250 x 50 density 200 (200.0 x 200.0) dpi layerStack 1449 colorMode 0 supportedColorModes [0] deviceProductInfo null owner com.oculus.systemux (uid 10013) removeMode 1 refreshRateOverride 0.0 brightnessMinimum 0.0 brightnessMaximum 0.0 brightnessDefault 0.0}"
11-06,12:12:03.006,3520,21619,I,Vsync,Vsync:  : Vsync 43195: 2 x 11.14 ms (89.77 Hz at 1128103.928)
11-06,12:12:03.006,1191,6456,I,LogicalDisplayMapper,LogicalDisplayMapper:  Setting new display group 0 for display 1449 from previous group: null
11-06,12:12:03.007,3520,3982,I,VrRuntimeService,VrRuntimeService:  CreateSwapChain: 1943812405
11-06,12:12:03.007,3520,3982,I,VrRuntimeService,VrRuntimeService:  CreateSwapChain: api:vk 0 0x2b 64 64 1 1 1 4 3
11-06,12:12:03.008,1191,6456,W,DisplayPowerController[1449],DisplayPowerController[1449]:  Screen brightness nits configuration is unavailable; falling back
11-06,12:12:03.010,1191,1191,W,NotificationHistory,NotificationHistory:  Attempted to add notif for locked/gone/disabled user 0
11-06,12:12:03.011,3520,3684,I,@@@,@@@:  : surface: SUCCESS posting result to queue
11-06,12:12:03.011,3520,3982,I,VrRuntimeServer,VrRuntimeServer:  CreateTextureSwapChain: result importswapchainfromdevice 1
11-06,12:12:03.011,649,668,I,SyncBossFW,SyncBossFW:  522332023 [info ] {BESK}: --> status = 0
11-06,12:12:03.013,649,668,I,SyncBossFW,SyncBossFW:  522332023 [info ] {BESK}: Init ov6211 0x40...
11-06,12:12:03.015,3888,3972,W,PhaseSync,PhaseSync:  [PS_Ver_1_0] DiscardFrame is triggered frame->Stage 2 FrameBeginIndex 791898
11-06,12:12:03.016,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: OpenXrSupport: OpenXR qualified success: xrBeginFrame(clientState_.session &beginFrameDesc): XR_FRAME_DISCARDED
11-06,12:12:03.016,3888,3972,I,MRSVC,MRSVC:  : MIXEDREALITY: MrServiceView: renderIteration: Sleeping the rendering thread for 500 ms since ID is off and no active PT layers.
11-06,12:12:03.017,2032,2032,D,OculusNotificationListenerService,OculusNotificationListenerService:  Notification posted: 0|android|0|com.android.server.wm.AlertWindowNotification - com.oculus.vrshell|1000
11-06,12:12:03.017,1191,1298,I,InputDispatcher,InputDispatcher:  Created monitor PointerEventDispatcher1449 for display 1449 gesture=false pid=1191
11-06,12:12:03.020,649,668,I,SyncBossFW,SyncBossFW:  522332030 [info ] {BESK}: Disabling camera 0x40
11-06,12:12:03.021,2596,2962,I,SwapChain_Vulkan_Memory_Export,SwapChain_Vulkan_Memory_Export:  Imported texture has requirements 3 ends up index 0
11-06,12:12:03.021,2596,2962,I,OpenXR_GPUMemTrace,OpenXR_GPUMemTrace:  Swapchain creation id=3926 idx=0 MemoryAllocationSize: 25 KB
11-06,12:12:03.025,2499,2536,I,AuthLogger,AuthLogger:  Action succeeded: OBTAIN_TOKEN callingPackage: com.oculus.systemux accountType: com.oculus tokenType: extras: {calling_app_id=1953748974690454 token_scope=APP_SCOPED expiration_time_ms=9223372036854775807 outcome=token} duration: 135ms
11-06,12:12:03.026,20906,22749,I,VrApi,VrApi:  : FPS=30/90 Prd=57ms Tear=0 Early=2 Stale=30 Stale2/5/10/max=15/0/0/2 VSnc=2 Lat=-3 Fov=0 CPU4/GPU=6/5 1478/587MHz OC=FF TA=0/0/0 SP=N/N/N Mem=1555MHz Free=5536MB PLS=0 Temp=26.2C/0.0C TW=3.16ms App=18.06ms GD=0.71ms CPU&GPU=37.45ms LCnt=3(DR0 LM3) GPU%=0.88 CPU%=0.40(W0.62) DSF=1.00 CFL=16.18/18.86 ICFLp95=18.19 LD=0 SF=2.00 LP=0 DVFS=0
11-06,12:12:03.026,20906,22749,I,VrApi,VrApi:  : ASW=60 Type=App E=0.458/0.680 D=0.000/0.000
11-06,12:12:03.031,1191,1298,I,WindowManager,WindowManager:  Override config changes=20005df8 {0.0 ?mcc?mnc ?localeList ?layoutDir sw40dp w1000dp h40dp 200dpi nrml long land ?uimode ?night -touch -keyb/v/h -nav/h winConfig={ mBounds=Rect(0 0 - 1250 50) mAppBounds=Rect(0 0 - 1250 50) mMaxBounds=Rect(0 0 - 1250 50) mWindowingMode=fullscreen mDisplayWindowingMode=fullscreen mActivityType=undefined mAlwaysOnTop=undefined mRotation=ROTATION_0} ?fontWeightAdjustment} for displayId=1449
11-06,12:12:03.031,649,668,I,SyncBossFW,SyncBossFW:  522332043 [info ] {BESK}: Enabling camera 0x40
11-06,12:12:03.033,2596,2596,D,VrNotificationAnalytics,VrNotificationAnalytics:  logNotificationPosted: key(0|android|0|com.android.server.wm.AlertWindowNotification - com.oculus.vrshell|1000) type(unspecified) isToast(false)
11-06,12:12:03.034,2596,2596,I,[SEO],[SEO]:  0eM: onNotificationPosted() - key = 0|android|0|com.android.server.wm.AlertWindowNotification - com.oculus.vrshell|1000 type = unspecified isToast = false isBlocked with reason = true Blocked by does not contain all markers for a toast notification
11-06,12:12:03.034,11080,11143,I,Tracking,Tracking:  NIMBLE:HTEngine: [Exposure] Settings: Algorithm nimble Mode low_exposure initial exposure 0.004000000189989805 initial gain 4
11-06,12:12:03.034,11080,11143,I,Tracking,Tracking:  NIMBLE:HTEngine: [Exposure] Initializing hand auto exposure algorithm
11-06,12:12:03.035,11080,11143,I,Tracking,Tracking:  NIMBLE:ExposureControl: Initializing exposure control unit for 4 cameras
11-06,12:12:03.038,3520,21619,I,Vsync,Vsync:  : Vsync 43197: 2 x 11.14 ms (89.77 Hz at 1128103.959)
11-06,12:12:03.043,1191,1298,V,WindowManager,WindowManager:  Display 1449 state is now (1) so update layer mirroring?
11-06,12:12:03.050,5181,29693,I,OpenGLRenderer,OpenGLRenderer:  Davey! duration=9222243933021ms; Flags=1 FrameTimelineVsyncId=2419740 IntendedVsync=1128103832283645 Vsync=1128103854505867 InputEventId=0 HandleInputStart=1128103860960376 AnimationStart=1128103860964490 PerformTraversalsStart=1128103877136261 DrawStart=1128103942348709 FrameDeadline=1128103864616978 FrameInterval=1128103860948032 FrameStartTime=11111111 SyncQueued=1128103946029230 SyncStart=1128103946851886 IssueDrawCommandsStart=1128103947030532 SwapBuffers=1128103955379022 FrameCompleted=9223372036854775807 DequeueBufferDuration=576875 QueueBufferDuration=942916 GpuCompleted=9223372036854775807 SwapBuffersCompleted=1128103956725376 DisplayPresentTime=0
11-06,12:12:03.058,5181,5181,I,[SPA],[SPA]:  CaptureStateUpdateAction: handleCaptureStateUpdate: captureToDisk false captureEnabled false isCapturingAbuseReport false abuseRecordingUUID null isMetacam true
11-06,12:12:03.059,18996,18996,I,[SUI],[SUI]:  ControlBarView: ControlBarView created
11-06,12:12:03.061,2596,2962,I,[SEO],[SEO]:  PanelRenderLayer: ResetSurface #main 0 x 0 - shape:0 stereo:0
11-06,12:12:03.062,3520,21619,I,Vsync,Vsync:  : Vsync 43200: 2 x 11.14 ms (89.77 Hz at 1128103.984)
11-06,12:12:03.068,18996,18996,I,[SUI],[SUI]:  ControlBarView: Initializing ControlBarViewcontrolbar6
11-06,12:12:03.069,5181,8134,I,OpenGLRenderer,OpenGLRenderer:  Davey! duration=9222243932964ms; Flags=0 FrameTimelineVsyncId=2419743 IntendedVsync=1128103887981930 Vsync=1128103954648596 InputEventId=0 HandleInputStart=1128103956272615 AnimationStart=1128103956274282 PerformTraversalsStart=1128103956805324 DrawStart=1128103956881938 FrameDeadline=1128103920315263 FrameInterval=1128103956264751 FrameStartTime=11111111 SyncQueued=1128103956998449 SyncStart=1128103959174230 IssueDrawCommandsStart=1128103959265897 SwapBuffers=1128103961703240 FrameCompleted=9223372036854775807 DequeueBufferDuration=270990 QueueBufferDuration=27647916 GpuCompleted=9223372036854775807 SwapBuffersCompleted=1128103989944803 DisplayPresentTime=0
11-06,12:12:03.070,1191,1300,I,DisplayDeviceRepository,"DisplayDeviceRepository:  Display device changed: DisplayDeviceInfo{""com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-controlbar6"": uniqueId=""virtual:com.oculus.systemux 10013 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-controlbar6 0"" 1280 x 50 modeId 2403 defaultModeId 2403 supportedModes [{id=2403 width=1280 height=50 fps=60.0 alternativeRefreshRates=[]}] colorMode 0 supportedColorModes [0] hdrCapabilities null allmSupported false gameContentTypeSupported false density 200 200.0 x 200.0 dpi appVsyncOff 0 presDeadline 16666666 touch NONE rotation 0 type VIRTUAL deviceProductInfo null state OFF owner com.oculus.systemux (uid 10013) frameRateOverride brightnessMinimum 0.0 brightnessMaximum 0.0 brightnessDefault 0.0 FLAG_PRIVATE FLAG_NEVER_BLANK FLAG_OWN_CONTENT_ONLY}"
11-06,12:12:03.073,18996,18996,I,[SUI],[SUI]:  ControlBarPanelApp: borderRadiusType: Top value: 25
11-06,12:12:03.074,1191,1298,I,WindowManager,WindowManager:  Override config changes=20000400 {0.0 ?mcc?mnc ?localeList ?layoutDir sw40dp w1024dp h40dp 200dpi nrml long land ?uimode ?night -touch -keyb/v/h -nav/h winConfig={ mBounds=Rect(0 0 - 1280 50) mAppBounds=Rect(0 0 - 1280 50) mMaxBounds=Rect(0 0 - 1280 50) mWindowingMode=fullscreen mDisplayWindowingMode=fullscreen mActivityType=undefined mAlwaysOnTop=undefined mRotation=ROTATION_0} ?fontWeightAdjustment} for displayId=1449
11-06,12:12:03.076,1191,1298,V,WindowManager,WindowManager:  Display 1449 state is now (1) so update layer mirroring?
11-06,12:12:03.076,1191,1298,V,WindowManager,WindowManager:  Display 1449 state is now (1) so update layer mirroring?
11-06,12:12:03.077,18996,18996,I,AndroidPanelApp,AndroidPanelApp:  HideLayer(controlbar5 shape: 2 shouldMinimizeLayer: false)
11-06,12:12:03.078,3520,3982,I,VrRuntimeService,VrRuntimeService:  UpdateSwapChainSamplerState: 3924
11-06,12:12:03.078,3520,3982,I,VrRuntimeService,VrRuntimeService:  UpdateSwapChainSamplerState: minFilter=1 magFilter=1 wrapModeS=3 warpModeT=3 maxAniso=1.000000 border={0.000000 0.000000 0.000000 0.000000} swizzle={0 1 2 3}
11-06,12:12:03.080,940,21588,I,libcamerahal,libcamerahal:  [INSIGHTS][2.01s] recv/ret/req heartbeat: cam0: 90/90/90 cam1: 90/90/90 cam2: 90/90/90 cam3: 90/90/90
11-06,12:12:03.084,1191,2493,I,DisplayDeviceRepository,"DisplayDeviceRepository:  Display device added: DisplayDeviceInfo{""com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-controlbar5"": uniqueId=""virtual:com.oculus.systemux 10013 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-controlbar5 0"" 1250 x 50 modeId 2404 defaultModeId 2404 supportedModes [{id=2404 width=1250 height=50 fps=60.0 alternativeRefreshRates=[]}] colorMode 0 supportedColorModes [0] hdrCapabilities null allmSupported false gameContentTypeSupported false density 200 200.0 x 200.0 dpi appVsyncOff 0 presDeadline 16666666 touch NONE rotation 0 type VIRTUAL deviceProductInfo null state OFF owner com.oculus.systemux (uid 10013) frameRateOverride brightnessMinimum 0.0 brightnessMaximum 0.0 brightnessDefault 0.0 FLAG_PRIVATE FLAG_NEVER_BLANK FLAG_OWN_CONTENT_ONLY}"
11-06,12:12:03.084,2596,2962,I,[SEO],[SEO]:  PanelRenderLayer: OS Panel Resize Notification to OS with width 0 height 0
11-06,12:12:03.084,1191,2493,I,LogicalDisplayMapper,LogicalDisplayMapper:  Applying layout: [{addr: {port=129 model=0x40446db4f73381} dispId: 0(ON)}] Previous layout: [{addr: {port=129 model=0x40446db4f73381} dispId: 0(ON)}]
11-06,12:12:03.084,1191,2493,I,LogicalDisplayMapper,"LogicalDisplayMapper:  Adding new display: 1450: DisplayInfo{""com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-controlbar5"" displayId 1450"" displayGroupId -1 FLAG_PRIVATE real 1250 x 50 largest app 1250 x 50 smallest app 1250 x 50 appVsyncOff 0 presDeadline 16666666 mode 2404 defaultMode 2404 modes [{id=2404 width=1250 height=50 fps=60.0 alternativeRefreshRates=[]}] hdrCapabilities null userDisabledHdrTypes [] minimalPostProcessingSupported false rotation 0 state OFF type VIRTUAL uniqueId ""virtual:com.oculus.systemux 10013 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-controlbar5 0"" app 1250 x 50 density 200 (200.0 x 200.0) dpi layerStack 1450 colorMode 0 supportedColorModes [0] deviceProductInfo null owner com.oculus.systemux (uid 10013) removeMode 1 refreshRateOverride 0.0 brightnessMinimum 0.0 brightnessMaximum 0.0 brightnessDefault 0.0}"
11-06,12:12:03.084,1191,2493,I,LogicalDisplayMapper,LogicalDisplayMapper:  Setting new display group 0 for display 1450 from previous group: null
11-06,12:12:03.085,1191,2493,W,DisplayPowerController[1450],DisplayPowerController[1450]:  Screen brightness nits configuration is unavailable; falling back
11-06,12:12:03.088,1191,1298,I,InputDispatcher,InputDispatcher:  Created monitor PointerEventDispatcher1450 for display 1450 gesture=false pid=1191
11-06,12:12:03.092,3520,21619,I,Vsync,Vsync:  : Vsync 43202: 2 x 11.14 ms (89.77 Hz at 1128104.014)
11-06,12:12:03.093,1191,1298,I,WindowManager,WindowManager:  Override config changes=20005df8 {0.0 ?mcc?mnc ?localeList ?layoutDir sw40dp w1000dp h40dp 200dpi nrml long land ?uimode ?night -touch -keyb/v/h -nav/h winConfig={ mBounds=Rect(0 0 - 1250 50) mAppBounds=Rect(0 0 - 1250 50) mMaxBounds=Rect(0 0 - 1250 50) mWindowingMode=fullscreen mDisplayWindowingMode=fullscreen mActivityType=undefined mAlwaysOnTop=undefined mRotation=ROTATION_0} ?fontWeightAdjustment} for displayId=1450
11-06,12:12:03.095,649,668,I,SyncBossFW,SyncBossFW:  522332104 [info ] {BESK}: --> status = 0
11-06,12:12:03.096,649,668,I,SyncBossFW,SyncBossFW:  522332104 [info ] {BESK}: Init ov6211 0x80...
11-06,12:12:03.100,18996,18996,I,[SUI],[SUI]:  ControlBarView: ControlBarView created
11-06,12:12:03.101,649,668,I,SyncBossFW,SyncBossFW:  522332111 [info ] {BESK}: Disabling camera 0x80
11-06,12:12:03.109,18996,18996,I,[SUI],[SUI]:  ControlBarView: Initializing ControlBarViewcontrolbar5
11-06,12:12:03.111,1191,1300,I,DisplayDeviceRepository,"DisplayDeviceRepository:  Display device changed: DisplayDeviceInfo{""com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-controlbar5"": uniqueId=""virtual:com.oculus.systemux 10013 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-controlbar5 0"" 1280 x 50 modeId 2405 defaultModeId 2405 supportedModes [{id=2405 width=1280 height=50 fps=60.0 alternativeRefreshRates=[]}] colorMode 0 supportedColorModes [0] hdrCapabilities null allmSupported false gameContentTypeSupported false density 200 200.0 x 200.0 dpi appVsyncOff 0 presDeadline 16666666 touch NONE rotation 0 type VIRTUAL deviceProductInfo null state OFF owner com.oculus.systemux (uid 10013) frameRateOverride brightnessMinimum 0.0 brightnessMaximum 0.0 brightnessDefault 0.0 FLAG_PRIVATE FLAG_NEVER_BLANK FLAG_OWN_CONTENT_ONLY}"
11-06,12:12:03.113,649,668,I,SyncBossFW,SyncBossFW:  522332124 [info ] {BESK}: Enabling camera 0x80
11-06,12:12:03.114,18996,18996,I,[SUI],[SUI]:  ControlBarPanelApp: borderRadiusType: Top value: 25
11-06,12:12:03.116,18996,18996,I,AndroidPanelApp,AndroidPanelApp:  HideLayer(controlbar4 shape: 2 shouldMinimizeLayer: false)
11-06,12:12:03.117,1191,5927,I,DisplayDeviceRepository,"DisplayDeviceRepository:  Display device added: DisplayDeviceInfo{""com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-controlbar4"": uniqueId=""virtual:com.oculus.systemux 10013 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-controlbar4 0"" 1250 x 50 modeId 2406 defaultModeId 2406 supportedModes [{id=2406 width=1250 height=50 fps=60.0 alternativeRefreshRates=[]}] colorMode 0 supportedColorModes [0] hdrCapabilities null allmSupported false gameContentTypeSupported false density 200 200.0 x 200.0 dpi appVsyncOff 0 presDeadline 16666666 touch NONE rotation 0 type VIRTUAL deviceProductInfo null state OFF owner com.oculus.systemux (uid 10013) frameRateOverride brightnessMinimum 0.0 brightnessMaximum 0.0 brightnessDefault 0.0 FLAG_PRIVATE FLAG_NEVER_BLANK FLAG_OWN_CONTENT_ONLY}"
11-06,12:12:03.117,1191,5927,I,LogicalDisplayMapper,LogicalDisplayMapper:  Applying layout: [{addr: {port=129 model=0x40446db4f73381} dispId: 0(ON)}] Previous layout: [{addr: {port=129 model=0x40446db4f73381} dispId: 0(ON)}]
11-06,12:12:03.117,1191,5927,I,LogicalDisplayMapper,"LogicalDisplayMapper:  Adding new display: 1451: DisplayInfo{""com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-controlbar4"" displayId 1451"" displayGroupId -1 FLAG_PRIVATE real 1250 x 50 largest app 1250 x 50 smallest app 1250 x 50 appVsyncOff 0 presDeadline 16666666 mode 2406 defaultMode 2406 modes [{id=2406 width=1250 height=50 fps=60.0 alternativeRefreshRates=[]}] hdrCapabilities null userDisabledHdrTypes [] minimalPostProcessingSupported false rotation 0 state OFF type VIRTUAL uniqueId ""virtual:com.oculus.systemux 10013 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-controlbar4 0"" app 1250 x 50 density 200 (200.0 x 200.0) dpi layerStack 1451 colorMode 0 supportedColorModes [0] deviceProductInfo null owner com.oculus.systemux (uid 10013) removeMode 1 refreshRateOverride 0.0 brightnessMinimum 0.0 brightnessMaximum 0.0 brightnessDefault 0.0}"
